,House_Name,Location,Municipality,House_type,Release_form,Rooms,Floor,Total_no_Floors,Lift,Balcony,Living_area,Plot_area,Other_area,Built_on,Charge,Operating_cost,Sold_date,Starting_price,Price_Change,Final_Price
2258,Harpsundsvägen 86A,Högdalen,Stockholm,Lägenhet,Bostadsrätt,3,0,0,No,Yes,69.0,0.0,0.0,2011-present,4266.0,13750.0,,2.7,0.26,2.44
2259,Lysviksgatan 15,Farsta,Stockholm,Lägenhet,Bostadsrätt,2,0,0,No,Yes,56.0,0.0,0.0,2011-present,11200.0,13750.0,,2.45,0.05,2.4
2260,Lavettvägen 44,Rissne,Sundbyberg,Lägenhet,Bostadsrätt,4,1,3,Yes,Yes,96.7,0.0,0.0,2011-present,4266.0,13750.0,,3.0,0.08,2.92
2261,Riddaregatan 18C,Funkabo,Kalma,Lägenhet,Bostadsrätt,2,2,3,No,Yes,59.0,0.0,0.0,1951-2000,3194.0,2400.0,,0.9,0.0,0.9
2262,Essingetorget 40,StoraEssingen,Stockholm,Lägenhet,Bostadsrätt,1,2,3,No,No,22.0,0.0,0.0,1900-1950,1561.0,4800.0,,2.0,0.06,1.94
2263,Norrbackagatan 31,Vasastan,Stockholm,Lägenhet,Bostadsrätt,4,0,0,No,No,155.0,0.0,0.0,2011-present,4266.0,13750.0,,19.98,0.63,19.35
2264,Tulpangatan 2,Fosiedal,Malm,Lägenhet,Bostadsrätt,2,8,9,Yes,No,48.5,0.0,0.0,1951-2000,3653.0,3000.0,,0.88,-0.1,0.98
2265,"Kostervägen 2B, 2tr",Lidingö/Baggeby,Liding,Lägenhet,Bostadsrätt,3,2,2,No,No,66.0,0.0,0.0,1951-2000,3722.0,13750.0,,3.3,-0.02,3.32
2266,Norra Sjöbogatan 48,Sjöbo,Borå,Lägenhet,Bostadsrätt,2,1,0,No,No,54.0,0.0,0.0,2011-present,16068.0,13750.0,,0.45,0.04,0.41
2267,Erik Dahlbergsvägen 81B,Centrum,Karlshamn,Lägenhet,Bostadsrätt,2,1,3,No,No,55.0,0.0,0.0,1900-1950,3426.0,4020.0,,0.93,0.04,0.89
2268,Grengatan 5D,Sjöbo,Sjöb,Lägenhet,Bostadsrätt,2,1,3,No,No,59.0,0.0,0.0,1951-2000,4714.0,4278.0,,0.6,-0.05,0.64
2269,Åsenvägen 23,Ucklum,Stenungsund,Lägenhet,Bostadsrätt,2,1,2,No,No,67.8,0.0,0.0,1951-2000,4598.0,13750.0,,1.25,-0.05,1.3
2270,Grinneberget 3D,Dyrön,Tjörn,Lägenhet,Bostadsrätt,2,1,2,No,No,59.5,0.0,0.0,1900-1950,4429.0,7400.0,,2.0,0.0,2.0
2271,Torggatan 23 I,Vara,Var,Lägenhet,Bostadsrätt,2,1,2,No,No,64.0,0.0,0.0,1951-2000,4032.0,3700.0,,0.48,0.09,0.39
2272,Talluddsvägen 7E,Björknäs,Nack,Lägenhet,Bostadsrätt,3,3,3,No,No,69.0,0.0,0.0,1951-2000,5463.0,2196.0,,2.25,-0.08,2.33
2273,Kungsängsgatan 1 A,Salatätort,Sal,Lägenhet,Bostadsrätt,1,1,3,No,No,38.0,0.0,0.0,1951-2000,3037.0,6552.0,,0.75,-0.08,0.83
2274,Kastellvägen 12,Hudiksvall,Hudiksvall,Lägenhet,Bostadsrätt,3,4,5,Yes,No,81.0,0.0,0.0,2011-present,5642.0,1152.0,,3.0,-0.12,3.12
2275,Fjärås Lantmannaväg 2F,Fjärås,Kungsback,Lägenhet,Bostadsrätt,4,0,0,No,No,105.0,0.0,0.0,2011-present,4266.0,13750.0,,3.3,-0.2,3.49
2276,Svärdlångsvägen 19A,Årsta,Stockholm,Lägenhet,Bostadsrätt,2,0,0,No,No,50.0,0.0,0.0,2011-present,1428.0,13750.0,,1.75,0.2,1.55
2277,Rosenhöjdsvägen 23,Rosenlund,Södertälj,Lägenhet,Bostadsrätt,3,5,0,Yes,No,84.0,0.0,0.0,1951-2000,6309.0,3000.0,,1.85,0.0,1.85
2278,Kungsgatan 24,Centrum,Boden,Lägenhet,Bostadsrätt,2,2,5,Yes,No,64.0,0.0,0.0,1951-2000,4192.0,3480.0,,1.3,0.0,1.3
2279,Västra Sundskogsvägen 41,Sund/sundsstrand,Uddevall,Lägenhet,Bostadsrätt,4,6,6,Yes,No,102.0,0.0,0.0,2011-present,6787.0,6190.0,,4.4,-0.23,4.62
2280,Drottninggatan 46 B,Centrum,Trollhättan,Lägenhet,Bostadsrätt,1,2,3,No,No,40.5,0.0,0.0,1900-1950,3581.0,4200.0,,0.7,-0.1,0.8
2281,Ängsrogatan 3C,Mariebo,Jönköping,Lägenhet,Bostadsrätt,3,2,3,No,No,74.0,0.0,0.0,2011-present,4800.0,13750.0,,2.1,-0.08,2.17
2282,Mariebergsgatan 26B,Nyckelberget,Köping,Lägenhet,Bostadsrätt,2,1,3,No,No,77.0,0.0,0.0,2011-present,4500.0,13750.0,,0.75,-0.14,0.89
2283,Smultronvägen 20,Rörstorp,Värnam,Lägenhet,Bostadsrätt,2,2,3,No,No,60.0,0.0,0.0,2011-present,4620.0,13750.0,,0.65,0.03,0.62
2284,Stävgatan 7C,Edvinshem,Ystad,Lägenhet,Bostadsrätt,3,1,1,No,No,77.5,0.0,0.0,1951-2000,4770.0,9360.0,,2.2,0.16,2.04
2285,Industrigatan 13C,Högbrunn,Nyköping,Lägenhet,Bostadsrätt,3,3,3,No,No,72.5,0.0,0.0,1951-2000,4925.0,4800.0,,1.5,-0.1,1.59
2286,Smedstuguplan 13,Haga,Norrköping,Lägenhet,Bostadsrätt,3,1,3,No,No,77.0,0.0,0.0,2011-present,5400.0,13750.0,,1.3,-0.26,1.55
2287,Söderväg 1D,GotlandVästra,Gotland,Lägenhet,Bostadsrätt,6,3,5,Yes,No,117.0,0.0,0.0,2011-present,7482.0,2748.0,,6.9,0.0,6.9
2288,Schaktmästaregatan 3A,Centrum,Gällivar,Lägenhet,Bostadsrätt,2,2,3,No,No,60.5,0.0,0.0,1951-2000,5120.0,3000.0,,0.95,0.04,0.91
2289,Kronetorpsgatan 64A,Segevång,Malm,Lägenhet,Bostadsrätt,1,3,4,No,No,37.5,0.0,0.0,1951-2000,2814.0,13750.0,,0.65,-0.06,0.7
2290,"Spannarpsgränd 4, vån 3",Östberga/Älvsjö,Stockholm,Lägenhet,Bostadsrätt,2,3,3,No,No,59.0,0.0,0.0,2011-present,3000.0,13750.0,,1.9,0.41,1.49
2291,Drachmannsgatan 18 vån 3/3,Blackeberg,Stockholm,Lägenhet,Bostadsrätt,2,3,3,No,No,54.0,0.0,0.0,1951-2000,3840.0,13750.0,,2.2,0.27,1.93
2292,Råbyvägen 55 F,Gränby,Uppsal,Lägenhet,Bostadsrätt,1,1,7,Yes,No,41.0,0.0,0.0,2011-present,2914.0,4584.0,,1.39,-0.03,1.42
2293,"Åsögatan 98, 1,5 tr.",Södermalm/Rosenlund,Stockholm,Lägenhet,Bostadsrätt,1,1,5,Yes,No,22.0,0.0,0.0,1900-1950,1745.0,5400.0,,2.3,0.31,1.99
2294,Midgårdsgatan 3c,Söder,Östersund,Lägenhet,Bostadsrätt,2,1,3,Yes,No,64.0,0.0,0.0,1951-2000,5444.0,5052.0,,1.35,0.02,1.34
2295,Klamparegatan 15,Masthugget,Göteborg,Lägenhet,Bostadsrätt,2,2,6,Yes,No,57.5,0.0,0.0,1951-2000,3214.0,5544.0,,2.69,0.36,2.33
2296,Köpmangatan 48 A,Centrum,Lule,Lägenhet,Bostadsrätt,4,0,0,No,No,113.5,0.0,0.0,2011-present,4266.0,13750.0,,5.5,-0.45,5.94
2297,Mariagatan 8A,CentralaSundbyberg,Sundbyberg,Lägenhet,Bostadsrätt,1,0,0,No,No,22.0,0.0,0.0,2011-present,5240.0,13750.0,,2.0,0.0,2.0
2298,Bråtagatan 41,Trosa,Tros,Lägenhet,Bostadsrätt,1,0,0,No,No,20.0,0.0,0.0,2011-present,1607.0,24000.0,,1.2,0.0,1.2
2299,Runstensvägen 21,Handen,Haning,Lägenhet,Bostadsrätt,3,4,5,Yes,No,92.5,0.0,0.0,2011-present,4266.0,13750.0,,2.2,-0.2,2.39
2300,Bävervägen 44,Abrahamsberg,Stockholm,Lägenhet,Bostadsrätt,2,1,6,Yes,No,60.0,0.0,0.0,1951-2000,4370.0,11400.0,,3.0,0.11,2.89
2301,Västra Drottningvägen 13 AE,Centrum,Tidaholm,Lägenhet,Bostadsrätt,2,1,2,No,No,63.0,0.0,0.0,1951-2000,4600.0,13750.0,,0.3,0.1,0.2
2302,Kockumsgatan 5,Davidshall,Malm,Lägenhet,Bostadsrätt,2,3,4,Yes,No,81.0,0.0,0.0,1900-1950,5430.0,8500.0,,4.0,-0.1,4.09
2303,Torgny Segerstedts allé 27,Rosendal,Uppsal,Lägenhet,Bostadsrätt,1,0,0,No,No,27.0,0.0,0.0,2011-present,4266.0,13750.0,,1.7,0.0,1.7
2304,Nobelvägen 147H,Ellstorp,Malm,Lägenhet,Bostadsrätt,2,4,6,No,No,52.0,0.0,0.0,1900-1950,4234.0,8300.0,,1.4,-0.05,1.44
2305,Stockenbergsgatan 13,Centrum/Väster,Halmstad,Lägenhet,Bostadsrätt,3,0,0,No,No,78.0,0.0,0.0,2011-present,4266.0,13750.0,,3.0,-0.15,3.14
2306,Pionjärvägen 25,Brunflo,Östersund,Lägenhet,Bostadsrätt,1,1,3,No,No,48.0,0.0,0.0,1951-2000,2726.0,13750.0,,0.5,0.0,0.5
2307,Arkitektgatan 51,Södertorp,Malm,Lägenhet,Bostadsrätt,4,1,8,Yes,No,106.0,0.0,0.0,1951-2000,6884.0,4800.0,,2.7,-0.2,2.89
2308,Västra Skrävlingevägen 119,GulaHöja,Malm,Lägenhet,Bostadsrätt,3,2,3,No,No,80.5,0.0,0.0,2011-present,4266.0,13750.0,,1.5,-0.06,1.55
2309,Odlarvägen 4B,Teg,Ume,Lägenhet,Bostadsrätt,2,0,6,Yes,No,43.0,0.0,0.0,2011-present,3131.0,13750.0,,1.9,-0.07,1.97
2310,Fabelvägen 7,Kallhäll,Järfäll,Lägenhet,Bostadsrätt,1,8,8,Yes,No,42.0,0.0,0.0,1951-2000,3612.0,13750.0,,1.4,0.08,1.32
2311,Frösängsvägen 70,Frösäng,Oxelösund,Lägenhet,Bostadsrätt,3,3,0,No,No,78.0,0.0,0.0,1951-2000,4136.0,6600.0,,0.65,-0.08,0.73
2312,Västmannagatan 27,Vasastaden,Västerå,Lägenhet,Bostadsrätt,3,4,4,Yes,No,79.0,0.0,0.0,2011-present,4738.0,13750.0,,3.3,-0.15,3.44
2313,Segrells väg 2A,Balsby,Kristianstad,Lägenhet,Bostadsrätt,3,1,1,No,No,78.0,0.0,0.0,2011-present,4262.0,5784.0,,2.0,0.13,1.87
2314,Segrells väg 2A,Balsby,Kristianstad,Lägenhet,Bostadsrätt,3,1,1,No,No,78.0,0.0,0.0,2011-present,4262.0,5784.0,,2.0,0.13,1.87
2315,Slöjdgatan 4,Vasastaden,Linköping,Lägenhet,Bostadsrätt,2,1,5,Yes,No,63.0,0.0,0.0,2011-present,4162.0,10200.0,,2.2,0.0,2.2
2316,Siklöjevägen 8,CentralaTyresö,Tyres,Lägenhet,Bostadsrätt,3,1,4,Yes,No,85.5,0.0,0.0,2011-present,6262.0,15600.0,,3.5,0.0,3.5
2317,Grindstugegatan 5,Kåbo,Uppsal,Lägenhet,Bostadsrätt,2,4,7,Yes,No,48.5,0.0,0.0,2011-present,3075.0,13750.0,,2.23,0.0,2.23
2318,Hovås Allé 11,NyaHovås,Göteborg,Lägenhet,Bostadsrätt,2,0,0,No,No,41.0,0.0,0.0,2011-present,5400.0,13750.0,,2.7,-0.15,2.85
2319,"Stamgatan 48, vån 2",GamlaÖstberga/Älvsjö,Stockholm,Lägenhet,Bostadsrätt,3,2,2,No,No,69.5,0.0,0.0,2011-present,3500.0,13750.0,,2.18,0.1,2.08
2320,Sakförarevägen 9,NorraFäladen,Lund,Lägenhet,Bostadsrätt,5,1,2,No,No,92.0,0.0,0.0,1951-2000,7180.0,6000.0,,2.0,-0.05,2.04
2321,Olstorpsgatan 6A,Centralt,Ljungb,Lägenhet,Bostadsrätt,3,0,0,No,No,85.0,0.0,0.0,2011-present,2395.0,13750.0,,1.4,0.01,1.39
2322,Rosenholmsvägen 11 B,Backabo,Karlskron,Lägenhet,Bostadsrätt,3,2,2,No,Yes,80.0,0.0,0.0,1951-2000,6897.0,4550.0,,0.55,0.03,0.52
2323,Brunnshögsgatan 54B,Brunnshög,Lund,Lägenhet,Bostadsrätt,2,1,5,Yes,No,43.0,0.0,0.0,2011-present,2859.0,6660.0,,1.8,0.0,1.8
2324,Ulvedalsgatan 51,Ulvegärde,Kungälv,Lägenhet,Bostadsrätt,4,2,0,No,No,112.0,0.0,0.0,1951-2000,7500.0,16344.0,,2.8,0.0,2.8
2325,Möllerödsgatan 3C,Tyringe,Hässleholm,Lägenhet,Bostadsrätt,4,1,1,No,No,95.0,0.0,0.0,1951-2000,5121.0,11496.0,,1.38,0.12,1.26
2326,"Högklint Högklintsvägen 12, stuga 9",Högklint,Gotland,Lägenhet,Bostadsrätt,3,1,0,No,No,43.0,0.0,0.0,2011-present,2341.0,11940.0,,2.0,0.0,2.0
2327,Ellen fries gata 3A,Fruängen,Stockholm,Lägenhet,Bostadsrätt,2,0,0,No,No,45.0,0.0,0.0,2011-present,4266.0,13750.0,,2.0,0.0,2.0
2328,Kristallstigen 1,Kungsängen,Upplands-Bro,Lägenhet,Bostadsrätt,4,2,4,Yes,No,109.5,0.0,0.0,2011-present,9806.0,13750.0,,2.8,-0.05,2.84
2329,Fortifikationsgatan 11 A,Trossö,Karlskron,Lägenhet,Bostadsrätt,1,2,5,Yes,Yes,41.0,0.0,0.0,1951-2000,1990.0,6060.0,,1.2,-0.08,1.27
2330,Anders Personsgatan 9,NyaGårda,Göteborg,Lägenhet,Bostadsrätt,1,0,0,No,No,37.0,0.0,0.0,2011-present,7560.0,13750.0,,1.98,-0.08,2.05
2331,Glimmervägen 6,Stenåsen,Kil,Lägenhet,Bostadsrätt,4,1,1,No,No,92.0,0.0,0.0,1951-2000,5371.0,23112.0,,1.4,0.0,1.4
2332,Skogsvägen 12 A,Östra,Mjölb,Lägenhet,Bostadsrätt,3,1,1,No,Yes,101.5,0.0,0.0,1951-2000,5813.0,9816.0,,1.89,0.0,1.89
2333,BERGAVÄGEN 72,CentralaÅkersberga,Österåker,Lägenhet,Bostadsrätt,2,1,4,Yes,No,70.0,0.0,0.0,2001-2010,5344.0,4800.0,,2.4,-0.3,2.69
2334,Sunna kanalväg 4B,Wämöstrand,Karlskron,Lägenhet,Bostadsrätt,2,1,2,No,No,62.9,0.0,0.0,2001-2010,4589.0,4200.0,,1.55,0.18,1.37
2335,Strindbergsgatan 48B,Gärdet,Stockholm,Lägenhet,Bostadsrätt,3,1,1,No,No,67.0,0.0,0.0,1900-1950,3792.0,6800.0,,9.4,-0.25,9.65
2336,Neptungatan 10,ÖsterMälarstrand,Västerå,Lägenhet,Bostadsrätt,3,1,0,Yes,No,87.0,0.0,0.0,2011-present,5659.0,7116.0,,2.6,0.0,2.6
2337,Hövdingavägen 43D,Bomhus,Gävl,Lägenhet,Bostadsrätt,3,0,0,No,No,79.5,0.0,0.0,2011-present,7920.0,13750.0,,1.25,0.0,1.25
2338,Nils Ebbesgårdsgatan 96,Varla,Kungsback,Lägenhet,Bostadsrätt,3,1,1,No,No,74.0,0.0,0.0,2011-present,20520.0,13750.0,,3.29,0.07,3.23
2339,Stora Trädgårdsgatan 13L/124,Fimmelstången,Västervik,Lägenhet,Bostadsrätt,3,1,2,No,No,100.2,0.0,0.0,1951-2000,7600.0,13750.0,,1.6,-0.1,1.7
2340,Sjöfartsgatan 15B,HammarbySjöstad,Stockholm,Lägenhet,Bostadsrätt,2,0,0,No,No,47.0,0.0,0.0,2011-present,6949.0,13750.0,,3.8,-0.1,3.89
2341,Grobladsvägen 18A,Åhus,Kristianstad,Lägenhet,Bostadsrätt,5,1,1,No,Yes,121.0,0.0,0.0,2011-present,5700.0,13750.0,,2.75,-0.1,2.85
2342,Lisavägen 19,Lindsdal,Kalma,Lägenhet,Bostadsrätt,3,1,2,No,No,66.0,0.0,0.0,2011-present,5411.0,6000.0,,1.5,-0.05,1.54
2343,Timmervägen 2,Killeberg,Osb,Villa,Äganderätt,3,0,0,No,No,80.0,527.5,52.0,1900-1950,4266.0,29933.0,,0.37,-0.02,0.38
2344,Gruvvägen 8,Hällefors,Hällefor,Villa,Äganderätt,3,0,0,No,No,69.0,527.5,76.0,1951-2000,4266.0,46325.0,,0.65,0.12,0.53
2345,Kallebergavägen 40,Kallinge,Ronneb,Villa,Äganderätt,7,0,0,No,No,160.0,527.5,41.0,1900-1950,4266.0,39835.0,,2.35,-0.08,2.43
2346,Ekdalsvägen 26,Vendelsö,Haning,Villa,Äganderätt,10,0,0,No,No,331.0,1.2,17.0,1900-1950,4266.0,75334.0,,12.0,-0.8,12.8
2347,Tjädervägen 7,Grillby,Enköping,Villa,Äganderätt,7,0,0,No,No,191.0,527.5,850.0,2001-2010,4266.0,49615.0,,4.0,-0.3,4.29
2348,Prästbol 63,ÖstraÄmtervik,Sunn,Villa,Äganderätt,6,0,0,No,No,164.0,527.5,40.0,1951-2000,4266.0,44089.0,,1.85,-0.05,1.9
2349,Södra Bäckastigen 9,Klippan,Klippan,Villa,Äganderätt,6,0,0,No,No,169.0,830.0,26.0,1951-2000,4266.0,45500.0,,2.5,0.01,2.49
2350,Västanvinden 4,Strand,Kristinehamn,Villa,Bostadsrätt,5,0,0,No,No,146.0,527.5,12.0,1951-2000,4266.0,40600.0,,1.7,-0.15,1.84
2351,Brönnestadsvägen 13,Tjörnarp,Höör,Villa,Äganderätt,5,0,0,No,No,190.0,527.5,15.0,1951-2000,4266.0,37663.0,,1.9,0.11,1.79
2352,Smedbygatan 26,Smedby,Norrköping,Villa,Äganderätt,4,0,0,No,No,42.0,527.5,10.0,1900-1950,4266.0,47136.0,,1.95,0.0,1.95
2353,Tunnelvägen 114-4,Bromölla,Bromöll,Villa,Äganderätt,5,0,0,No,No,130.0,2.8,47.0,1900-1950,4266.0,31566.0,,3.0,-0.1,3.1
2354,Meteorvägen 25B,Skälby,Järfäll,Villa,Äganderätt,6,0,0,No,No,174.0,700.0,68.0,1951-2000,4266.0,43508.0,,6.29,-0.34,6.63
2355,Björkgatan 12,Annelund,Pite,Villa,Äganderätt,4,0,0,No,No,124.0,801.0,28.0,1951-2000,4266.0,41762.0,,1.7,-0.02,1.71
2356,Katrinas väg 10,NorraÅsum,Kristianstad,Villa,Äganderätt,6,0,0,No,No,174.0,747.0,45.0,1951-2000,4266.0,35804.0,,3.28,0.0,3.28
2357,Stora vägen 18,Horndal,Avest,Villa,Äganderätt,8,0,0,No,No,194.0,527.5,90.0,1900-1950,4266.0,40557.0,,1.1,0.26,0.84
2358,Lyckebäcksvägen 26A&B,VästraGärdet,Falkenberg,Villa,Äganderätt,8,0,0,No,No,212.0,957.0,18.0,1951-2000,4266.0,34995.0,,4.38,0.0,4.38
2359,Glasberga gårdsväg 18,GlasbergaSjöstad,Södertälj,Villa,Äganderätt,6,0,0,No,No,170.0,527.5,80.0,Before 1900s,4266.0,44378.0,,5.0,-0.4,5.39
2360,Nya vägen 5,Trekanten,Kalma,Villa,Äganderätt,4,0,0,No,No,140.0,527.5,40.0,1900-1950,4266.0,42500.0,,1.98,0.03,1.95
2361,Ljunggatan 7,Mariannelund,Eksj,Villa,Äganderätt,8,0,0,No,No,233.0,527.5,143.0,1900-1950,4266.0,31742.0,,1.5,-0.4,1.89
2362,Flenmo Nybro 2,Mellösa,Flen,Villa,Äganderätt,8,0,0,No,No,142.0,527.5,25.0,1900-1950,4266.0,40859.0,,1.9,-0.16,2.06
2363,Falkstigen 2,Wulfsäng,Kristinehamn,Villa,Bostadsrätt,6,0,0,No,No,117.0,19.0,508.0,2011-present,4266.0,5600.0,,0.79,0.12,0.67
2364,Ficksjövägen 14,Fårbo,Oskarshamn,Villa,Äganderätt,5,0,0,No,No,120.0,527.5,53.0,1900-1950,4266.0,51215.0,,1.38,-0.03,1.4
2365,Landeryd Strandgläntan 1,Hjulsbro,Linköping,Villa,Äganderätt,5,0,0,No,No,179.0,527.5,31.0,2001-2010,4266.0,34131.0,,8.25,0.1,8.15
2366,Södra vägen 31,Bengtsfors,Bengtsfor,Villa,Äganderätt,5,0,0,No,No,116.0,527.5,33.0,1900-1950,4266.0,48500.0,,1.05,0.0,1.05
2367,Östergatan 34,CentralaVellinge,Velling,Villa,Äganderätt,8,0,0,No,No,240.0,923.0,100.0,1900-1950,4266.0,33913.0,,4.0,0.85,3.15
2368,Briggen Sveas väg 11,Timmernabben,Mönsterå,Villa,Äganderätt,3,0,0,No,No,78.0,740.0,20.0,1951-2000,4266.0,37471.0,,1.98,0.1,1.88
2369,Arkitektvägen 22,ÅrstaHavsbad,Haning,Villa,Äganderätt,2,0,0,No,No,49.0,544.0,20.0,1900-1950,4266.0,45500.0,,3.0,0.01,2.99
2370,Granvägen 19,Öjavad,Karlshamn,Villa,Äganderätt,7,0,0,No,No,163.0,527.5,113.0,1951-2000,4266.0,33231.0,,0.65,-0.1,0.75
2371,Frubacken 3,Vemdalenby,Härjedalen,Villa,Äganderätt,5,0,0,No,No,144.0,527.5,40.0,2011-present,4266.0,36733.0,,4.2,0.4,3.8
2372,Kuggavägen 22,Åsa,Kungsback,Villa,Äganderätt,4,0,0,No,No,120.0,527.5,18.0,1951-2000,4266.0,35558.0,,5.6,0.6,5.0
2373,Hjovägen 19,Centralt,Hab,Villa,Äganderätt,6,0,0,No,No,168.0,527.5,86.0,1900-1950,4266.0,52685.0,,5.0,0.01,4.99
2374,Slöjdvägen 3,Alunda,Östhammar,Villa,Äganderätt,5,0,0,No,No,126.0,527.5,75.0,1951-2000,4266.0,43613.0,,2.5,0.01,2.49
2375,Norrahammarsvägen 78,Hovslätt,Jönköping,Villa,Äganderätt,6,0,0,No,No,188.0,527.5,102.0,1900-1950,4266.0,45422.0,,4.4,-0.2,4.59
2376,Skogsgatan 5,Billesholm,Bjuv,Villa,Äganderätt,4,0,0,No,No,98.0,527.5,78.0,1900-1950,4266.0,31708.0,,1.5,0.12,1.38
2377,Stenringen 6,Bergnäset,Lule,Villa,Äganderätt,3,0,0,No,No,78.0,527.5,78.0,1951-2000,4266.0,37950.0,,2.5,0.16,2.34
2378,Backvägen 22,Krokom,Krokom,Villa,Äganderätt,4,0,0,No,No,112.0,877.0,112.0,1951-2000,4266.0,41452.0,,2.4,0.0,2.4
2379,Kaplanvägen 15,Dalby,Lund,Villa,Äganderätt,6,0,0,No,No,165.0,824.0,7.0,1951-2000,4266.0,47050.0,,4.4,0.1,4.3
2380,Östra Egnahemsgatan 18,Centrum,Strömsund,Villa,Äganderätt,5,0,0,No,No,116.0,527.5,116.0,1951-2000,4266.0,32455.0,,0.59,-0.01,0.6
2381,Tallåsvägen 5,Hanken,Karlsborg,Villa,Äganderätt,4,0,0,No,No,95.0,527.5,48.0,1900-1950,4266.0,55477.0,,1.88,-0.18,2.05
2382,Brönneslöv 704,Brönneslöv,Eslöv,Villa,Äganderätt,6,0,0,No,No,132.0,527.5,70.0,1900-1950,4266.0,38635.0,,2.4,-0.2,2.59
2383,Dalgatan 12,Sörberge,Timr,Villa,Äganderätt,6,0,0,No,No,98.0,527.5,122.0,1951-2000,4266.0,59250.0,,2.75,-0.25,3.0
2384,Hällristargatan 12,Brandthovda,Västerå,Villa,Äganderätt,6,0,0,No,No,122.0,858.0,84.0,1951-2000,4266.0,42820.0,,3.5,-0.1,3.59
2385,Övre Kvarngatan 32,Bymarken,Jönköping,Villa,Äganderätt,6,0,0,No,No,135.0,527.5,52.0,1951-2000,4266.0,34555.0,,6.5,-0.35,6.85
2386,Violvägen 3,BålstaNorraUllevi,Håb,Villa,Äganderätt,5,0,0,No,No,146.0,487.0,38.0,1951-2000,4266.0,59285.0,,3.8,-0.7,4.49
2387,Rönnbärsgatan 7,Fanna,Enköping,Villa,Äganderätt,9,0,0,No,No,207.0,805.4,20.0,1951-2000,4266.0,56500.0,,4.5,-0.3,4.79
2388,Hovslagaregatan 16,Österlid,Trelleborg,Villa,Äganderätt,3,0,0,No,No,85.0,547.0,62.0,1900-1950,4266.0,44612.0,,2.4,-0.7,3.09
2389,Aledalsvägen 17,Ålstorp,Kävling,Villa,Äganderätt,3,0,0,No,No,70.0,527.5,70.0,1900-1950,4266.0,25062.0,,3.5,-0.5,3.99
2390,Vilanvägen 23,Nåntuna,Uppsal,Villa,Äganderätt,7,0,0,No,No,156.0,695.0,96.0,1951-2000,4266.0,62438.0,,6.7,-0.2,6.89
2391,Värbyängen 158,Bara,Svedal,Villa,Äganderätt,6,0,0,No,No,106.0,135.0,54.0,1951-2000,4266.0,72700.0,,3.0,0.0,3.0
2392,Böösgatan 10,Åselby,Borläng,Villa,Äganderätt,5,0,0,No,No,90.0,912.0,90.0,1951-2000,4266.0,33273.0,,2.2,0.43,1.77
2393,Pilvägen 2,Kallinge,Ronneb,Villa,Äganderätt,6,0,0,No,No,145.0,840.0,6.0,1951-2000,4266.0,40033.0,,1.6,-0.2,1.8
2394,Yttersjö 251,Yttersjö,Ume,Villa,Äganderätt,4,0,0,No,No,140.0,527.5,90.0,1900-1950,4266.0,48433.0,,3.9,0.0,3.9
2395,Vitsippevägen 5,Skateholm,Trelleborg,Villa,Äganderätt,4,0,0,No,No,95.0,705.0,7.0,2001-2010,4266.0,22941.0,,3.5,0.17,3.33
2396,Sågfilsgatan 24,Väst,Sjöb,Villa,Äganderätt,4,0,0,No,No,122.0,527.5,55.0,2011-present,4266.0,36463.0,,4.0,-0.1,4.09
2397,Trästa broväg 109,Trästa,Norrtälj,Villa,Äganderätt,5,0,0,No,No,124.0,527.5,68.0,1951-2000,4266.0,24604.0,,1.7,-0.23,1.93
2398,Myrvägen 14,Järlinden,Fal,Villa,Äganderätt,5,0,0,No,No,117.0,846.0,21.0,1951-2000,4266.0,33640.0,,4.8,-0.2,4.99
2399,Lindvägen 6,Linneryd,Tingsryd,Villa,Äganderätt,3,0,0,No,No,75.0,527.5,5.0,1900-1950,4266.0,35021.0,,0.98,0.13,0.85
2400,Enebacken 3,ROBERTSFORS,Robertsfor,Villa,Äganderätt,4,0,0,No,No,108.0,982.0,26.0,1951-2000,4266.0,31150.0,,1.5,-0.3,1.79
2401,Hällskärsvägen 109 och 111,Rosvik,Pite,Villa,Äganderätt,3,0,0,No,No,112.0,527.5,38.0,1900-1950,4266.0,17671.0,,1.8,0.24,1.56
2402,Fredriksdalsvägen 7,Vagnhärad,Tros,Villa,Äganderätt,4,0,0,No,No,82.0,527.5,25.0,1900-1950,4266.0,37823.0,,1.98,0.23,1.75
2403,Diamantslingan 25,Tyringe,Hässleholm,Villa,Äganderätt,5,0,0,No,No,154.0,757.0,18.0,1951-2000,4266.0,28896.0,,1.29,-0.01,1.3
2404,Kråkstigen 4,Sörgärdet,Strängnä,Villa,Äganderätt,4,0,0,No,No,108.0,810.0,30.0,1951-2000,4266.0,31601.0,,4.0,-0.07,4.07
2405,Kraftgatan 7,Mariannelund,Eksj,Villa,Äganderätt,7,0,0,No,No,115.0,881.0,80.0,1951-2000,4266.0,46312.0,,0.7,-0.04,0.74
2406,Rådomsvägen 24,Sollefteå,Sollefte,Villa,Äganderätt,5,0,0,No,No,118.0,527.5,125.0,1951-2000,4266.0,40719.0,,1.1,-0.1,1.2
2407,Högvägen 20,Östanå,Sandviken,Villa,Äganderätt,5,0,0,No,No,131.0,527.5,19.0,1900-1950,4266.0,34596.0,,2.3,0.06,2.24
